order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,payment_sequential,payment_type,payment_installments,payment_value,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,day_of_week,month
b7c92b52380e90147a144b28154ef33b,08a1e1dc736d953d1deb2bcf41ceaa3e,delivered,2018-01-05 10:41:37,2018-01-05 10:48:23,2018-01-09 19:25:12,2018-01-13 12:54:35,2018-01-31 00:00:00,1,credit_card,4,116.85,7a0b401bcff6a4bb3a2c51c3d6929410,8090,sao paulo,SP,1,f1fe595ee7ef768b41bd9b246d13432d,81a1104df0f08b59c68aa5b03cfe398e,2018-01-11 10:48:23,99.9,16.95,ferramentas_jardim,52.0,1292.0,7.0,1900.0,17.0,13.0,31.0,Friday,2018-01
adc9c192fa551c7973ee32d217816b89,7845572a4f919c31d327673edce0015e,delivered,2017-11-25 15:24:38,2017-11-25 15:36:35,2017-11-27 20:26:56,2017-12-04 13:22:08,2017-12-19 00:00:00,1,credit_card,10,121.39,436b6970ebac6e4e50694b4fe9558632,39403,montes claros,MG,1,4f2fc8cdef58f68813e6c93a314b6ec3,33ac3e28642ab8bda860a2f693000e78,2017-11-30 15:36:35,104.9,16.49,esporte_lazer,46.0,352.0,3.0,750.0,30.0,25.0,25.0,Saturday,2017-11
5454971549d855538eb746e4d263f9a5,210320fcc92cdf5c39245b92c8c42730,delivered,2018-04-27 00:04:35,2018-04-27 00:15:22,2018-04-27 13:22:00,2018-05-03 18:51:57,2018-05-17 00:00:00,1,voucher,1,65.51,ef6a6a8e989109993d48bfedc1107328,4256,sao paulo,SP,2,146881934618f0efaf33d04909acd195,3df020b72d3d44b3af9d110fa3940b65,2018-05-07 00:15:22,49.9,13.71,moveis_decoracao,55.0,3571.0,1.0,600.0,17.0,17.0,60.0,Friday,2018-04
96afce615acfe22de83ca7f0ddcc27c4,dc04bfb55313bb15d71cc9c26f7cf6d2,delivered,2017-08-06 01:43:21,2017-08-06 01:55:07,2017-08-07 20:44:55,2017-08-14 19:16:05,2017-08-29 00:00:00,1,credit_card,10,317.56,49ffdb999b79de5bd25ea0d95f523ab8,24220,niteroi,RJ,1,e8eb2bde4e37bfe54219bcae2d1baaf5,c3867b4666c7d76867627c2f7fb22e21,2017-08-10 01:55:07,295.0,22.56,esporte_lazer,40.0,579.0,1.0,3000.0,31.0,37.0,31.0,Sunday,2017-08
86cb9332fe84110d1025f91049fdfede,ad3e37dfe45b8580f9e0da8bda428089,delivered,2017-05-18 23:23:07,2017-05-18 23:35:12,2017-05-19 14:49:03,2017-05-30 09:12:24,2017-06-20 00:00:00,1,credit_card,2,61.0,8d73d96e76b566f7085117aad7efc399,35450,itabirito,MG,1,07c055536ebf10dfbb6c6db6dbfc36e5,cca3071e3e9bb7d12640c9fbe2301306,2017-06-01 23:35:12,45.9,15.1,moveis_decoracao,59.0,473.0,1.0,600.0,30.0,3.0,20.0,Thursday,2017-05
c3a1f7b3c574d1e8417bead437baadaf,a12aa449040e9ac7ea1a7ae64dad0176,delivered,2018-04-19 06:19:51,2018-04-19 06:30:14,2018-04-19 21:54:25,2018-05-12 14:38:38,2018-05-28 00:00:00,1,credit_card,2,103.46,b450030e85b5f24b9ec56b8c9309aaa4,22770,rio de janeiro,RJ,1,4005df5f887f3c2529f363671fc8f4a5,e9779976487b77c6d4ac45f75ec7afe9,2018-04-25 06:30:14,84.99,18.47,beleza_saude,55.0,3185.0,1.0,2200.0,23.0,23.0,20.0,Thursday,2018-04
1198ebbb7a23d6ca565a1c8596c5fb00,7ede38656037ea4714b989da45f8a44c,delivered,2018-04-30 01:03:56,2018-04-30 01:15:18,2018-04-30 14:00:00,2018-05-08 21:14:56,2018-05-18 00:00:00,1,credit_card,1,195.63,74ad7441d374e44fcdf9938fab8c35c8,70686,brasilia,DF,1,8b4a33d7c554bbe096de11bb33ce6f4a,080199a181c46c657dc5aa235411be3b,2018-05-07 01:15:18,179.49,16.14,automotivo,56.0,1586.0,3.0,550.0,16.0,21.0,18.0,Monday,2018-04
e4474c18ee6216f7deac308805b4ef1e,00331de1659c7f4fb660c8810e6de3f5,delivered,2017-12-18 14:54:52,2017-12-19 09:51:41,2017-12-28 22:35:11,2018-01-03 19:32:32,2018-01-10 00:00:00,1,boleto,1,243.69,e1d387b30e693029c1e3d9ffe5df61e0,93800,sapiranga,RS,3,54d2c5fad57672a4137d94c034827a13,c6381d2d013342748761e906d45aff76,2017-12-28 09:51:41,69.0,12.23,utilidades_domesticas,59.0,362.0,1.0,1100.0,91.0,13.0,11.0,Monday,2017-12
c9756139ee937be234c1aafe31b8722e,ac6715b330dc55b82add2607aedeced0,delivered,2017-09-11 10:10:32,2017-09-12 04:30:55,2017-09-12 19:14:32,2017-09-24 13:54:44,2017-10-03 00:00:00,1,boleto,1,80.81,2d348df48232a856b5636d7951694081,79150,maracaju,MS,1,e729528d0513c6dfec158a515a47187b,955fee9216a65b617aa5c0531780ce60,2017-09-18 04:30:55,59.9,20.91,esporte_lazer,56.0,574.0,4.0,5850.0,90.0,20.0,20.0,Monday,2017-09
2b28c958aceae6cdb1ba4ad008963b78,a4767447abb2ab008dcbc5b3eb8865ae,delivered,2017-04-29 20:13:00,2017-04-29 20:22:42,2017-05-03 13:56:50,2017-05-10 08:46:36,2017-05-26 00:00:00,1,credit_card,4,116.43,69937b29053f17d6b5f4ababbdda0ac3,35969,catas altas,MG,1,733ff3db55dc1476774dc5a3f0621fe3,bfd27a966d91cfaafdb25d076585f0da,2017-05-08 20:22:42,99.0,17.43,papelaria,25.0,736.0,3.0,1100.0,42.0,20.0,31.0,Saturday,2017-04
71d1754603b8b9def8a3484a67d5ca3c,f8b8b0008f7233f675ddf06d3da2a7fa,delivered,2018-08-17 19:11:20,2018-08-18 19:09:46,2018-08-21 08:10:00,2018-08-28 19:04:39,2018-08-30 00:00:00,1,credit_card,1,154.05,ee9224970111add5cbc664c40144bbd2,22210,rio de janeiro,RJ,1,e40c9663823a220588b8f0c552ff5c03,a3a38f4affed601eb87a97788c949667,2018-08-21 19:09:46,129.99,24.06,fashion_roupa_masculina,54.0,275.0,2.0,750.0,40.0,6.0,35.0,Friday,2018-08
163679b19841bb6d73176f4a5a80a0d6,f06e0c84401adbe76296e185fbb8e82e,delivered,2018-04-21 22:09:47,2018-04-24 17:16:50,2018-04-23 23:17:42,2018-05-07 19:04:15,2018-05-23 00:00:00,1,credit_card,6,124.59,f0f8cf670f53e55bf7ee272c9088c04c,36400,conselheiro lafaiete,MG,1,b8b426747049f2d3d6e00b486d47dedb,01fdefa7697d26ad920e9e0346d4bd1b,2018-04-25 22:31:27,99.9,24.69,beleza_saude,49.0,819.0,3.0,1250.0,42.0,11.0,12.0,Saturday,2018-04
828999d80d891785ff88623835515884,b1dec2ea6859708786a1c916fd69bb51,delivered,2018-08-08 14:18:50,2018-08-08 14:30:23,2018-08-09 14:10:00,2018-08-23 20:05:47,2018-08-17 00:00:00,1,boleto,1,417.98,3ab5aca40607efa3d15d20637f81d42b,90640,porto alegre,RS,1,a9a7d44cbdf7c47c958a585d66a0c3e1,67883baaae6134ee81b271a542613728,2018-08-10 14:30:23,399.0,18.98,relogios_presentes,36.0,622.0,2.0,146.0,17.0,12.0,14.0,Wednesday,2018-08
24612e38026c02a8fa677cd76673fd63,2361dd08b65da19da0c4dc581f02f5c7,delivered,2017-12-25 15:45:09,2017-12-25 15:54:26,2018-01-02 13:32:14,2018-01-09 23:13:13,2018-01-23 00:00:00,1,credit_card,10,279.04,1d35875db271f1136229a00875a415b5,30330,belo horizonte,MG,2,3e5201fe0d1ba474d9b90152c83c706c,8160255418d5aaa7dbdc9f4c64ebda44,2017-12-29 15:54:26,122.9,16.62,cama_mesa_banho,56.0,255.0,1.0,1800.0,30.0,5.0,30.0,Monday,2017-12
3307fa374be3286d440dcd94dd5d2831,1a709e5cee4949834d57464dd9c13d22,delivered,2018-07-24 21:26:25,2018-07-24 21:44:18,2018-07-26 14:56:00,2018-07-30 17:58:45,2018-08-13 00:00:00,1,credit_card,1,42.44,ead0a833638c439845fe1738f249f80e,7080,guarulhos,SP,1,fb3c5fa9f6bc0732298e9a5108984d81,10cdd491d1dbea8fb4ead97b19c334ce,2018-07-30 21:44:18,28.9,13.54,pet_shop,37.0,1091.0,2.0,150.0,16.0,16.0,15.0,Tuesday,2018-07
07883af69dfb22686ef985505006f9af,b5fb9a0f32a8319d4102955e48ab411c,delivered,2018-01-22 13:01:26,2018-01-24 02:38:32,2018-01-25 20:45:36,2018-01-30 12:49:42,2018-02-14 00:00:00,1,boleto,1,104.59,4a9e86881b867accff88f8413a5ee4fe,13607,araras,SP,1,c2ece64199af7a53793ed9612a89a8cd,6c7d50c24b3ccd2fd83b44d8bb34e073,2018-01-30 02:38:32,88.34,16.25,moveis_decoracao,59.0,955.0,7.0,2500.0,60.0,12.0,20.0,Monday,2018-01
21f9a8ce5872071fed94d64a8cf0f0e9,2efb8069d302dc415415902c3739a93f,delivered,2017-05-05 14:31:36,2017-05-06 02:15:51,2017-05-10 15:27:55,2017-05-25 10:03:17,2017-06-09 00:00:00,1,boleto,1,28.86,b43c1a277315331de31c570690050f60,6604,jandira,SP,1,cce679660c66e6fbd5c8091dfd29e9cd,d2374cbcbb3ca4ab1086534108cc3ab7,2017-05-25 02:15:51,17.9,10.96,cama_mesa_banho,43.0,125.0,1.0,250.0,40.0,4.0,30.0,Friday,2017-05
a3fb3b6bb8e09643668fa1ed2591b149,1f0297c67e5e3106b058c933b37053dd,delivered,2018-01-08 10:33:19,2018-01-08 10:48:10,2018-01-09 19:44:11,2018-01-15 23:04:03,2018-02-01 00:00:00,1,credit_card,2,44.1,7a4a111b6eb0dbcbda7944911409ac7b,72010,brasilia,DF,1,2d0090282bd77e1ae0f6336ba500facf,4371b634e0efc0e22b09b52907d9d469,2018-01-12 10:48:10,30.0,14.1,beleza_saude,32.0,534.0,2.0,150.0,17.0,9.0,12.0,Monday,2018-01
f1e0c934de40ebae0e965944f581efe8,62f5440f6d93653b45c159042e238876,delivered,2018-04-09 11:03:05,2018-04-10 10:55:18,2018-04-10 20:02:44,2018-04-22 18:46:34,2018-05-04 00:00:00,1,credit_card,1,819.4,f12659cf094e33deca32845c21b114a7,24210,niteroi,RJ,1,7ffd59e4a33610e863f39cd3040ae7b1,8f580d36c1e9d6fbce95283403c7d447,2018-04-16 10:55:18,795.95,23.45,automotivo,48.0,557.0,4.0,350.0,44.0,17.0,30.0,Monday,2018-04
13c0445b9e1b9ebf53dc83fce3600a36,cb7ef8c9ffb93651ed0c35b48c7a7a18,delivered,2018-07-31 10:57:20,2018-07-31 11:10:19,2018-07-31 15:02:00,2018-08-27 18:06:38,2018-08-14 00:00:00,1,credit_card,6,163.69,ac5bde7ba901060a8b99255449df7eff,53605,igarassu,PE,1,18dacb31f154c3607af782584f59b3c9,056b4ada5bbc2c50cc7842547dda6b51,2018-08-02 11:10:19,139.99,23.7,relogios_presentes,53.0,538.0,2.0,225.0,16.0,7.0,11.0,Tuesday,2018-07
55f7d464556078e4c8b4fdf028feedc4,51ef37e9a3f618d27ab7e0f1a76ac37e,delivered,2018-08-09 14:36:13,2018-08-09 15:05:15,2018-08-10 13:55:00,2018-08-15 21:08:47,2018-08-23 00:00:00,1,credit_card,5,69.69,9cc73b2f1f13d58e4e11389fde3e2402,9371,maua,SP,1,c1617123e66d2491ca93ceadfd36203e,b2479f944e1b90cf8a5de1bbfde284d6,2018-08-14 15:05:15,54.99,14.7,cama_mesa_banho,54.0,687.0,2.0,1050.0,32.0,5.0,30.0,Thursday,2018-08
4f75047c80b9b0d12d31580b5f3008bb,b00465426080c324a8ec2b0b95b84cf6,delivered,2018-04-07 10:01:58,2018-04-07 10:10:11,2018-04-10 01:09:22,2018-04-11 19:07:18,2018-04-25 00:00:00,1,credit_card,1,51.14,1106b22eb2900028010992c45b7f8298,7417,aruja,SP,1,ec019a7e1feb42072e2a07b6317c7edb,cac4c8e7b1ca6252d8f20b2fc1a2e4af,2018-04-12 10:10:11,39.99,11.15,brinquedos,48.0,135.0,1.0,10550.0,65.0,7.0,45.0,Saturday,2018-04
f1b64d15b1fe4c26aeffdaa46fa1004b,eaa27ddbb78c8c390b40a0e075c568c4,delivered,2018-03-17 21:26:44,2018-03-17 21:48:41,2018-03-21 18:36:16,2018-04-10 17:33:45,2018-04-09 00:00:00,1,credit_card,1,46.23,d74b96b7c2d42983d4eb6cac90a0d102,72333,brasilia,DF,1,f67ad6b3366ae186b8d29087e6d5ebd0,16090f2ca825584b5a147ab24aa30c86,2018-03-21 21:48:41,28.0,18.23,automotivo,55.0,998.0,2.0,100.0,17.0,4.0,17.0,Saturday,2018-03
68edca1fb518ddc5c9f8607eda598b58,d11000e29737a2d95309471c728f28cc,delivered,2018-08-16 22:31:19,2018-08-16 22:49:36,2018-08-17 15:41:00,2018-08-23 23:17:33,2018-08-30 00:00:00,1,credit_card,3,51.32,5bbf0e22adec84c744d699fe6fd674e9,87201,cianorte,PR,1,ca0e18cb90ba3928271a3b09d9141dd0,bff9deb0ec77d437f3305a79cf25529e,2018-08-21 22:49:36,32.99,18.33,telefonia,38.0,214.0,1.0,126.0,16.0,11.0,13.0,Thursday,2018-08
fbaf27e77414fafd620939df6eeb37f0,26c135a79b1c5728d80a4336b2a8d85a,delivered,2018-07-12 22:57:39,2018-07-13 22:55:18,2018-07-18 12:40:00,2018-07-23 18:21:44,2018-08-09 00:00:00,1,credit_card,1,78.69,e696bc0676b60ff253ab9a4226dd354c,4283,sao paulo,SP,1,0d85c435fd60b277ffb9e9b0f88f927a,88460e8ebdecbfecb5f9601833981930,2018-07-24 22:55:18,64.9,13.79,informatica_acessorios,60.0,919.0,1.0,150.0,16.0,13.0,14.0,Thursday,2018-07
0bbb3f7791a87d0307555e57da3a1ff1,126e796f3f459d75233ffae11eda5001,delivered,2017-04-11 09:24:49,2017-04-11 09:35:16,2017-04-13 09:17:02,2017-04-20 09:19:39,2017-05-11 00:00:00,8,voucher,1,1.88,43128f4462af59091a28f9141a3ee7ba,24800,itaborai,RJ,1,607ef4aa416b93fdeb2a811c2c73ad81,da8622b14eb17ae2831f4ac5b9dab84a,2017-04-24 09:32:58,119.9,17.58,cama_mesa_banho,57.0,189.0,1.0,1650.0,46.0,3.0,34.0,Tuesday,2017-04
90a35d9f1707a645c3bd2dda9c3f2643,5d94eb3a651e44419266ec8fddbd57be,delivered,2017-12-02 16:44:06,2017-12-02 16:59:01,2017-12-04 18:04:30,2017-12-19 16:44:45,2018-01-02 00:00:00,1,credit_card,1,110.36,a611c80155435e6a86012d159d9e5007,71741,brasilia,DF,3,d2085f7e0f9533605386960fc7e987ec,aac29b1b99776be73c3049939652091d,2017-12-08 16:59:01,12.49,15.1,ferramentas_jardim,40.0,207.0,4.0,150.0,16.0,2.0,11.0,Saturday,2017-12
0e947809a364825d9cd3af9fe3197074,7c86a90121d1ec392ec94d54a5ca4098,delivered,2018-07-30 12:19:23,2018-07-30 19:32:13,2018-07-31 12:17:00,2018-08-07 02:08:48,2018-08-17 00:00:00,1,credit_card,3,124.54,d5a41b2df23f0262b667fc710a05a8ab,13386,nova odessa,SP,1,dc582e9ac5036846acfeeb3093b17aa7,0daf5180aa44356f60f8effa533b55a2,2018-08-01 16:45:42,104.9,19.64,perfumaria,50.0,749.0,1.0,1300.0,22.0,14.0,14.0,Monday,2018-07
6a1fa0e6aaa492df09c581af143879a8,25a4bcfa932944bb97757fc28eb68d48,delivered,2017-12-06 01:49:07,2017-12-06 02:09:32,2017-12-06 19:13:19,2017-12-17 14:42:22,2017-12-22 00:00:00,1,credit_card,10,629.48,56e310e19484c9c9eea920d87d6d8181,4521,sao paulo,SP,1,8dfb03487cbe37c4d46e3e372a7df1b7,1c5e4e49b9079480255b49d50aac1aa9,2017-12-12 02:09:32,589.0,40.48,cama_mesa_banho,38.0,2119.0,2.0,18050.0,85.0,23.0,55.0,Wednesday,2017-12
b17edd32e0d8b5d4a23e4b72cc4b90b4,92f6a212f24d45405feafb6c093f7c69,delivered,2017-02-19 19:20:56,2017-02-19 19:32:02,2017-02-22 03:38:51,2017-03-09 16:48:07,2017-04-10 00:00:00,1,credit_card,1,140.88,a1f4501b013e52ed0dc689e52cc923a2,82840,curitiba,PR,1,bf128711128b70eaa9e07df69e9a75e2,75d34ebb1bd0bd7dde40dd507b8169c3,2017-02-27 19:20:56,119.99,20.89,telefonia,61.0,992.0,1.0,600.0,23.0,6.0,15.0,Sunday,2017-02
66cee61c0f071d6ed238ba9d17e5b785,6ab131454ebd00d6171fc1e8e3fdcb6c,delivered,2018-01-24 12:42:15,2018-01-25 02:57:40,2018-01-29 21:05:17,2018-02-20 18:39:00,2018-03-02 00:00:00,1,boleto,1,105.18,960438e3b93de6c449d45491534855a2,83820,fazenda rio grande,PR,1,656e0eca68dcecf6a31b8ececfabe3e8,8e6d7754bc7e0f22c96d255ebda59eba,2018-01-31 02:57:40,89.8,15.38,informatica_acessorios,45.0,236.0,1.0,173.0,18.0,13.0,12.0,Wednesday,2018-01
0b77e4a3c5557d452990e1cd1136f0b5,bde5733ad57dfbe76eca8a4983847114,delivered,2017-12-17 15:48:33,2017-12-19 09:51:25,2017-12-19 18:52:39,2017-12-29 14:22:11,2018-01-11 00:00:00,1,boleto,1,72.93,0d65711a98267875c8ac69b583e1e962,13503,rio claro,SP,1,a695ab8413ea83619cde9b18292d6aa1,8b28d096634035667e8263d57ba3368c,2017-12-26 09:51:25,59.49,13.44,moveis_decoracao,38.0,503.0,4.0,1700.0,23.0,7.0,23.0,Sunday,2017-12
96284b020ae337bbc78a10ed82d5d24d,05210824bd5081b43f29e2ebe91dca02,delivered,2017-10-25 15:22:53,2017-10-25 15:35:57,2017-10-27 19:46:01,2017-11-01 23:51:46,2017-11-27 00:00:00,1,credit_card,6,369.6,2d91ab6dab5e1239badf61d49e97dba1,19400,presidente venceslau,SP,1,6cdd53843498f92890544667809f1595,ccc4bbb5f32a6ab2b7066a4130f114e3,2017-11-06 15:35:57,349.9,19.7,beleza_saude,51.0,625.0,1.0,900.0,25.0,12.0,38.0,Wednesday,2017-10
6d15ab11184942cfb824b1946fc00aee,a90cbac9cff2b9205048ca41fab6fe96,delivered,2017-10-18 17:51:02,2017-10-18 18:06:08,2017-10-19 20:54:04,2017-10-20 16:28:37,2017-10-30 00:00:00,1,credit_card,1,57.76,530bb1adbca6b37d6ecb5c7a50950faa,1541,sao paulo,SP,1,a4973d5ec3762f17b42d73f0326c7169,e9779976487b77c6d4ac45f75ec7afe9,2017-10-24 18:06:08,49.49,8.27,esporte_lazer,54.0,1801.0,2.0,113.0,20.0,9.0,12.0,Wednesday,2017-10
da708bf3b3d18eabce89e0b1d84588d6,5f6bf39c32d968a0d4973f5172135f0a,delivered,2017-12-02 21:51:30,2017-12-02 22:05:35,2017-12-06 21:33:43,2018-01-18 15:22:45,2018-01-03 00:00:00,1,credit_card,1,36.3,30274cfdf55a86a2825c5c8e18a6262c,84600,uniao da vitoria,PR,1,4e5649d10a8a7453bb3957caf1cdebf4,35857757f553273b1056c1cabdace7fb,2017-12-06 22:05:35,115.0,21.3,automotivo,59.0,710.0,1.0,2413.0,69.0,39.0,57.0,Saturday,2017-12
1422a4b4a2aa8b66fd49ff5557200b42,4b24f5ef0c134fe4d56bb392b3397dcd,delivered,2018-05-28 14:18:26,2018-05-28 14:35:44,2018-05-29 12:04:00,2018-06-04 16:03:45,2018-06-29 00:00:00,1,credit_card,10,924.12,0341bbd5c969923a0f801b9e2d10a7b8,25615,petropolis,RJ,3,8bb27b1d96be90b36b8d0c7f30931d52,4bfc7a4a1cf8d4d2121c27422d9e50b5,2018-06-05 14:30:56,280.0,28.04,utilidades_domesticas,30.0,622.0,1.0,5950.0,33.0,26.0,33.0,Monday,2018-05
3200257acc9dd36d1fa819e72fca7e59,c8a84c4b2aea91e2cfd48a87ae2a8947,delivered,2017-11-24 12:58:53,2017-11-24 15:13:44,2017-11-28 15:29:05,2017-12-04 20:33:01,2017-12-27 00:00:00,1,credit_card,1,333.36,c0536ee7a009264e0f1bf1c8f4c54ad3,14020,ribeirao preto,SP,2,167b4b8c4bd0c401bea62f5e050d70a4,25c5c91f63607446a97b143d2d535d31,2017-12-11 15:13:44,149.87,16.81,informatica_acessorios,55.0,209.0,1.0,517.0,39.0,11.0,13.0,Friday,2017-11
3e973e154fa0787c8f507fc0929c96a1,dd246f1ceb6e1c4742ced540497fd034,delivered,2017-12-15 21:26:00,2017-12-15 21:36:29,2017-12-19 02:21:42,2017-12-22 16:26:01,2018-01-04 00:00:00,1,credit_card,1,27.68,ca803e020942e8a6c8db6489a16ebc59,13218,jundiai,SP,1,7c4a8bec217df1de0df2b5aaf8175b65,7040e82f899a04d1b434b795a43b4617,2017-12-21 21:36:29,19.9,7.78,audio,58.0,675.0,2.0,167.0,16.0,4.0,11.0,Friday,2017-12
1131444207572a61609f9be4f5308af3,1c9e4589fd7fa6552ce6e19f4e9f1746,delivered,2017-10-24 14:48:29,2017-10-24 15:07:29,2017-10-26 20:59:00,2017-11-03 17:41:33,2017-11-24 00:00:00,1,credit_card,2,210.92,4b3f881316f66630e2dc4868efd08e55,90510,porto alegre,RS,1,eb46bd8f6499638557d2daf6874d14db,0b90b6df587eb83608a64ea8b390cf07,2017-11-08 15:07:29,193.8,17.12,informatica_acessorios,38.0,455.0,1.0,850.0,26.0,18.0,20.0,Tuesday,2017-10
d5a6117da9e539f1a08e0443644788ff,75d1ae5c2bcbc14de4a8ec95bfc28dfa,delivered,2018-06-29 21:53:40,2018-06-29 22:10:14,2018-07-03 05:48:00,2018-07-05 22:24:28,2018-07-20 00:00:00,1,credit_card,1,48.3,7b45e009442d2c0032485d3a6ab5f509,37410,tres coracoes,MG,1,c1f5307decb89342351bec53668cffd9,ea8482cd71df3c1969d7b9473ff13abc,2018-07-02 22:10:14,29.99,18.31,telefonia,60.0,777.0,4.0,300.0,17.0,4.0,12.0,Friday,2018-06
b4e3586b63caa012721a22d0fc3fa3fe,d015395a2105867a00b87856d48af631,delivered,2017-10-04 10:06:06,2017-10-04 10:25:46,2017-10-05 21:12:58,2017-10-09 22:04:16,2017-10-20 00:00:00,1,credit_card,3,38.94,d58399e8f18e15b0b150a95d8125ca29,1317,sao paulo,SP,1,ed22e5834e262559c99d7b0975e1032e,520b493b57809f446cb0a233bb3e25c7,2017-10-10 10:25:46,29.0,9.94,casa_conforto,42.0,478.0,1.0,800.0,20.0,20.0,20.0,Wednesday,2017-10
18dfe50d6b2dbbbe6508b1b5eea3eae8,9393b50b42eb21e8d4139d57afb13fb4,delivered,2017-07-12 00:55:43,2017-07-12 01:05:07,2017-07-13 10:48:02,2017-09-05 15:37:54,2017-08-07 00:00:00,1,credit_card,10,123.89,a4491703383709dba3dd6e7ca6f7a3dd,21852,rio de janeiro,RJ,1,386486367c1f9d4f587a8864ccb6902b,cca3071e3e9bb7d12640c9fbe2301306,2017-07-18 01:05:07,105.9,17.99,cama_mesa_banho,54.0,120.0,1.0,835.0,40.0,9.0,33.0,Wednesday,2017-07
985984497affc6051f16a8e96e3e5610,35ecb9f2f7aa6d35a5a12e17d73c55df,delivered,2017-12-25 18:16:54,2017-12-25 18:29:40,2018-01-16 18:16:47,2018-01-27 18:58:39,2018-02-22 00:00:00,1,credit_card,1,196.25,2b3c471b22d0a7bdf5506e54c52d883c,31320,belo horizonte,MG,1,39e496dace43a41056e2a487d41c8629,5058e8c1e82653974541e83690655b4a,2018-01-29 18:29:40,139.99,56.26,moveis_escritorio,38.0,500.0,2.0,18800.0,101.0,10.0,62.0,Monday,2017-12
66c8850e9f6bc2f81873165c41901706,b77e9f78e46a3fb8102d77740a2263da,delivered,2018-04-01 18:09:28,2018-04-01 18:27:51,2018-04-02 19:36:42,2018-04-03 12:22:34,2018-04-12 00:00:00,1,credit_card,1,48.54,be03447327b563acc028b3ebd7c95adb,35660,para de minas,MG,1,34e4f6bc7f4c44bdc0581b78aba124e1,1838dd9b8977065acf51d95e0053ea7a,2018-04-05 18:27:51,39.9,8.64,informatica_acessorios,47.0,884.0,3.0,150.0,16.0,5.0,11.0,Sunday,2018-04
ab14fdcfbe524636d65ee38360e22ce8,bd5d39761aa56689a265d95d8d32b8be,delivered,2017-08-23 09:22:34,2017-08-24 14:30:23,2017-08-25 20:07:36,2017-09-02 12:13:03,2017-09-21 00:00:00,1,credit_card,4,2262.8,698e1cf81d01a3d389d96145f7fa6df8,74825,goiania,GO,10,9571759451b1d780ee7c15012ea109d4,ce27a3cc3c8cc1ea79d11e561e9bebb6,2017-08-30 14:30:23,98.7,14.44,automotivo,39.0,1042.0,1.0,1400.0,20.0,31.0,30.0,Wednesday,2017-08
426cb887d39c423e83e61bcc40e6c973,7fc0cc086e904eb7c92ae9d7e04c4bf2,delivered,2018-05-02 22:06:43,2018-05-02 22:34:58,2018-05-04 15:01:00,2018-05-11 19:46:38,2018-06-11 00:00:00,1,credit_card,1,56.96,1a0dd80cd5e9cf1a7aedce9232e08ca2,22281,rio de janeiro,RJ,1,aef09d3b8be874a0a8b1706573a6c9b0,128639473a139ac0f3e5f5ade55873a5,2018-05-08 22:30:40,34.9,22.06,climatizacao,54.0,581.0,2.0,167.0,20.0,9.0,15.0,Wednesday,2018-05
e6c64e2ecfcd5ab01c9e7df01884c9d1,3f21f8d33dd6bebb2405d03b06b8ca8e,delivered,2018-03-14 11:21:26,2018-03-14 12:00:27,2018-03-15 15:16:45,2018-03-17 15:34:44,2018-03-26 00:00:00,1,credit_card,2,66.71,6ca729ad9b607c590cff93fd08cf749d,7170,guarulhos,SP,1,192d363be840c4c307c77a1880c1d8d6,31da954dc0855f2495c6310f70a2f931,2018-03-20 12:00:27,59.0,7.71,beleza_saude,56.0,1670.0,1.0,300.0,28.0,24.0,11.0,Wednesday,2018-03
5daa464e9f725bd3b82a90c3a33804a9,add20304a689413d6c3efe6f92931fa7,delivered,2017-11-02 21:24:42,2017-11-04 06:10:22,2017-11-06 22:51:26,2017-11-07 14:12:55,2017-11-16 00:00:00,1,boleto,1,25.27,fe5cd18d036c2dff040713e83b728797,3585,sao paulo,SP,1,2fa9519c1258135c0ef52f270afb560a,9b013e03b2ab786505a1d3b5c0756754,2017-11-09 06:10:22,17.0,8.27,beleza_saude,60.0,1330.0,2.0,383.0,25.0,11.0,15.0,Thursday,2017-11
ab5048879a15f9f713725c37c5eb43ef,17366be29e9b9f1d0a010264d2cd704e,delivered,2018-08-05 00:24:05,2018-08-06 08:44:43,2018-08-06 15:09:00,2018-08-10 17:03:33,2018-08-17 00:00:00,1,credit_card,3,483.09,b10fc6be0b66fc34c7475b6deb4c5adb,88040,florianopolis,SC,1,adae758556f8338f07f3064736416064,b4f8921fcc4ff77b66bea6dda43dcd51,2018-08-09 08:44:43,398.99,84.1,cama_mesa_banho,58.0,282.0,2.0,9375.0,40.0,35.0,45.0,Sunday,2018-08
cd51709c98c738351915f79c4318675e,c455144b0c6e78f2574b7a92f22342cf,delivered,2018-01-30 16:10:05,2018-01-30 16:34:49,2018-02-01 19:49:46,2018-02-02 20:42:18,2018-02-15 00:00:00,1,credit_card,8,1349.05,d687c16dcf223790dd97278b2cdbe240,8766,mogi das cruzes,SP,4,3ebbc0870d51b62783c45e0e61ccb78d,7d456afc660226829370f3173d14520c,2018-02-05 16:31:18,52.0,38.54,cama_mesa_banho,47.0,1415.0,1.0,400.0,18.0,8.0,18.0,Tuesday,2018-01
